source_slug,source_url,target_slug,target_url,anchor_text,buyer_journey_stage,affiliate_intent,reason,score
compare-cursor-vs-github-copilot-2026,https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/,compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,Compare Grammarly Vs Quillbot,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-github-copilot-2026,https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/,compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,Compare Jasper Vs Copy Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-github-copilot-2026,https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/,compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,Compare Make Vs Zapier,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-github-copilot-2026,https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/,compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Compare Semrush Vs Ahrefs,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-cursor-vs-github-copilot,https://smileaireviewhub.com/compare/cursor-vs-github-copilot/,Compare Cursor Vs Github Copilot,comparison,high,"Topic similarity: compare, cursor, vs",75.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-cursor-vs-github-copilot-2026,https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/,Compare Cursor Vs Github Copilot 2026,comparison,high,"Topic similarity: compare, cursor, vs",75.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-activecampaign-vs-mailchimp,https://smileaireviewhub.com/compare/activecampaign-vs-mailchimp/,Compare Activecampaign Vs Mailchimp,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-canva-vs-adcreative-ai,https://smileaireviewhub.com/compare/canva-vs-adcreative-ai/,Compare Canva Vs Adcreative Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-chatgpt-vs-claude,https://smileaireviewhub.com/compare/chatgpt-vs-claude/,Compare Chatgpt Vs Claude,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,Compare Github Copilot Vs Codeium,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,Compare Grammarly Vs Quillbot,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,Compare Jasper Vs Copy Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,Compare Make Vs Zapier,comparison,high,"Topic similarity: compare, vs",55.0
compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Compare Semrush Vs Ahrefs,comparison,high,"Topic similarity: compare, vs",55.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-cursor-vs-github-copilot,https://smileaireviewhub.com/compare/cursor-vs-github-copilot/,Compare Cursor Vs Github Copilot,comparison,high,"Topic similarity: compare, copilot, github, vs",95.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-cursor-vs-github-copilot-2026,https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/,Compare Cursor Vs Github Copilot 2026,comparison,high,"Topic similarity: compare, copilot, github, vs",95.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-activecampaign-vs-mailchimp,https://smileaireviewhub.com/compare/activecampaign-vs-mailchimp/,Compare Activecampaign Vs Mailchimp,comparison,high,"Topic similarity: compare, vs",55.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-canva-vs-adcreative-ai,https://smileaireviewhub.com/compare/canva-vs-adcreative-ai/,Compare Canva Vs Adcreative Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-chatgpt-vs-claude,https://smileaireviewhub.com/compare/chatgpt-vs-claude/,Compare Chatgpt Vs Claude,comparison,high,"Topic similarity: compare, vs",55.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,Compare Cursor Vs Windsurf,comparison,high,"Topic similarity: compare, vs",55.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,Compare Grammarly Vs Quillbot,comparison,high,"Topic similarity: compare, vs",55.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,Compare Jasper Vs Copy Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,Compare Make Vs Zapier,comparison,high,"Topic similarity: compare, vs",55.0
compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Compare Semrush Vs Ahrefs,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-activecampaign-vs-mailchimp,https://smileaireviewhub.com/compare/activecampaign-vs-mailchimp/,Compare Activecampaign Vs Mailchimp,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-canva-vs-adcreative-ai,https://smileaireviewhub.com/compare/canva-vs-adcreative-ai/,Compare Canva Vs Adcreative Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-chatgpt-vs-claude,https://smileaireviewhub.com/compare/chatgpt-vs-claude/,Compare Chatgpt Vs Claude,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-cursor-vs-github-copilot,https://smileaireviewhub.com/compare/cursor-vs-github-copilot/,Compare Cursor Vs Github Copilot,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-cursor-vs-github-copilot-2026,https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/,Compare Cursor Vs Github Copilot 2026,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,Compare Cursor Vs Windsurf,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,Compare Github Copilot Vs Codeium,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,Compare Jasper Vs Copy Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,Compare Make Vs Zapier,comparison,high,"Topic similarity: compare, vs",55.0
compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Compare Semrush Vs Ahrefs,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-activecampaign-vs-mailchimp,https://smileaireviewhub.com/compare/activecampaign-vs-mailchimp/,Compare Activecampaign Vs Mailchimp,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-canva-vs-adcreative-ai,https://smileaireviewhub.com/compare/canva-vs-adcreative-ai/,Compare Canva Vs Adcreative Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-chatgpt-vs-claude,https://smileaireviewhub.com/compare/chatgpt-vs-claude/,Compare Chatgpt Vs Claude,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-cursor-vs-github-copilot,https://smileaireviewhub.com/compare/cursor-vs-github-copilot/,Compare Cursor Vs Github Copilot,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-cursor-vs-github-copilot-2026,https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/,Compare Cursor Vs Github Copilot 2026,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,Compare Cursor Vs Windsurf,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,Compare Github Copilot Vs Codeium,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,Compare Grammarly Vs Quillbot,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,Compare Make Vs Zapier,comparison,high,"Topic similarity: compare, vs",55.0
compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Compare Semrush Vs Ahrefs,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-activecampaign-vs-mailchimp,https://smileaireviewhub.com/compare/activecampaign-vs-mailchimp/,Compare Activecampaign Vs Mailchimp,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-canva-vs-adcreative-ai,https://smileaireviewhub.com/compare/canva-vs-adcreative-ai/,Compare Canva Vs Adcreative Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-chatgpt-vs-claude,https://smileaireviewhub.com/compare/chatgpt-vs-claude/,Compare Chatgpt Vs Claude,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-cursor-vs-github-copilot,https://smileaireviewhub.com/compare/cursor-vs-github-copilot/,Compare Cursor Vs Github Copilot,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-cursor-vs-github-copilot-2026,https://smileaireviewhub.com/compare/cursor-vs-github-copilot-2026/,Compare Cursor Vs Github Copilot 2026,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-cursor-vs-windsurf,https://smileaireviewhub.com/compare/cursor-vs-windsurf/,Compare Cursor Vs Windsurf,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-github-copilot-vs-codeium,https://smileaireviewhub.com/compare/github-copilot-vs-codeium/,Compare Github Copilot Vs Codeium,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-grammarly-vs-quillbot,https://smileaireviewhub.com/compare/grammarly-vs-quillbot/,Compare Grammarly Vs Quillbot,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-jasper-vs-copy-ai,https://smileaireviewhub.com/compare/jasper-vs-copy-ai/,Compare Jasper Vs Copy Ai,comparison,high,"Topic similarity: compare, vs",55.0
compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Compare Semrush Vs Ahrefs,comparison,high,"Topic similarity: compare, vs",55.0
compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,review-semrush-vs-ahrefs-2026,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Review Semrush Vs Ahrefs 2026,comparison,high,"Topic similarity: ahrefs, semrush, vs",75.0
compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,compare-activecampaign-vs-mailchimp,https://smileaireviewhub.com/compare/activecampaign-vs-mailchimp/,Compare Activecampaign Vs Mailchimp,comparison,high,"Topic similarity: compare, vs",55.0
